B A MODE    START  UP DOWN  LEFT RIGHT C Y X Z REWARD    
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
 0 0       0      0  0     0    0     0 0 0 0 0         0
